CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"478.01","4",Queens,"047801","4047801",,Jamaica Estates-Holliswood,QN0804,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081047801","4408",13482.18361490000,5600881.34693000000,Queens,"36081047801","4065",1400000US36081047801,"Census Tract 478.01, Queens County, New York","131685700","24061302"
"493.02","4",Queens,"049302","4049302",,Maspeth,QN0501,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081049302","4405",8787.08074378000,2896925.43393999990,Queens,"36081049302","3498",1400000US36081049302,"Census Tract 493.02, Queens County, New York","84314600","15128843"
"495","4",Queens,"049500","4049500",,Maspeth,QN0501,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081049500","4405",6562.95101759000,1388725.36611999990,Queens,"36081049500","1430",1400000US36081049500,"Census Tract 495, Queens County, New York","60333600","13167037"
"497","4",Queens,"049700","4049700",,Maspeth,QN0501,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081049700","4405",6140.53988240000,2129377.45016000001,Queens,"36081049700","3381",1400000US36081049700,"Census Tract 497, Queens County, New York","97089800","28064697"
"517","4",Queens,"051700","4051700",,Maspeth,QN0501,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081051700","4405",9933.39889691000,2737061.48777000001,Queens,"36081051700","2146",1400000US36081051700,"Census Tract 517, Queens County, New York","72837400","18086303"
"561","4",Queens,"056100","4056100",,Highland Park-Cypress Hills Cemeteries (North),QN0574,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081056100","4405",33067.82732850001,31227050.06940000132,Queens,"36081056100","20",1400000US36081056100,"Census Tract 561, Queens County, New York",,
"585","4",Queens,"058500","4058500",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058500","4405",5622.54718644000,1842457.05747999996,Queens,"36081058500","4128",1400000US36081058500,"Census Tract 585, Queens County, New York","140611500","23029277"
"587","4",Queens,"058700","4058700",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058700","4405",5093.74821868000,1549455.35177000007,Queens,"36081058700","3336",1400000US36081058700,"Census Tract 587, Queens County, New York","142759000","27309385"
"589","4",Queens,"058900","4058900",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058900","4405",5626.45011681000,1780244.68861999991,Queens,"36081058900","4308",1400000US36081058900,"Census Tract 589, Queens County, New York","166460900","25356037"
"593","4",Queens,"059300","4059300",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081059300","4405",7184.62125837000,2719007.54082999984,Queens,"36081059300","4092",1400000US36081059300,"Census Tract 593, Queens County, New York","123192100","24539833"
"606","4",Queens,"060600","4060600",,Cambria Heights,QN1304,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),"36081060600","4413",6180.97581337000,2317297.10417000018,Queens,"36081060600","1328",1400000US36081060600,"Census Tract 606, Queens County, New York","39010000","11588271"
"608","4",Queens,"060800","4060800",,Cambria Heights,QN1304,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),"36081060800","4413",6176.48631380000,2271701.78960999986,Queens,"36081060800","1475",1400000US36081060800,"Census Tract 608, Queens County, New York","55051200","14205732"
"619","4",Queens,"061900","4061900",,Middle Village,QN0504,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081061900","4405",8871.38903836000,2553641.97032999992,Queens,"36081061900","3097",1400000US36081061900,"Census Tract 619, Queens County, New York","117156500","32590636"
"623","4",Queens,"062300","4062300",,Glendale,QN0503,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081062300","4405",5381.88370676000,1688803.96562999999,Queens,"36081062300","1923",1400000US36081062300,"Census Tract 623, Queens County, New York","75650900","13257815"
"625","4",Queens,"062500","4062500",,Glendale,QN0503,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081062500","4405",6042.80969693000,2137199.26153999986,Queens,"36081062500","2625",1400000US36081062500,"Census Tract 625, Queens County, New York","80523200","16267539"
"629","4",Queens,"062900","4062900",,Glendale,QN0503,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081062900","4405",8624.66282999000,1987938.26052000001,Queens,"36081062900","3042",1400000US36081062900,"Census Tract 629, Queens County, New York","117636800","26114198"
"633.01","4",Queens,"063301","4063301",,Glendale,QN0503,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081063301","4405",5604.76552532000,1452391.11387000000,Queens,"36081063301","1587",1400000US36081063301,"Census Tract 633.01, Queens County, New York","52132000","9451810"
"645","4",Queens,"064500","4064500",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081064500","4406",9664.89541048000,3401293.43559999997,Queens,"36081064500","2064",1400000US36081064500,"Census Tract 645, Queens County, New York","84046800","17419914"
"654.01","4",Queens,"065401","4065401",,Rosedale,QN1307,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),"36081065401","4413",11723.52314470000,4637075.52419999987,Queens,"36081065401","2836",1400000US36081065401,"Census Tract 654.01, Queens County, New York","111516800","30893341"
"656","4",Queens,"065600","4065600",,Rosedale,QN1307,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),"36081065600","4413",17210.62835060000,6346461.90620999970,Queens,"36081065600","5423",1400000US36081065600,"Census Tract 656, Queens County, New York","169028300","35126756"
"657.03","4",Queens,"065703","4065703",,Middle Village,QN0504,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081065703","4405",7352.98153074000,2889534.89949000021,Queens,"36081065703","2829",1400000US36081065703,"Census Tract 657.03, Queens County, New York","113513500","28500957"
"660","4",Queens,"066000","4066000",,Rosedale,QN1307,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),"36081066000","4413",8525.49781997000,4160670.39747000020,Queens,"36081066000","3511",1400000US36081066000,"Census Tract 660, Queens County, New York","97131800","16416219"
"667.01","4",Queens,"066701","4066701",,Maspeth,QN0501,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081066701","4405",7732.49507861000,2769361.37132999999,Queens,"36081066701","2789",1400000US36081066701,"Census Tract 667.01, Queens County, New York","101421300","24394329"
"683","4",Queens,"068300","4068300",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081068300","4404",6866.76250858000,2632326.65522000007,Queens,"36081068300","4052",1400000US36081068300,"Census Tract 683, Queens County, New York","141464300","35307624"
"693","4",Queens,"069300","4069300",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069300","4406",4912.47915263000,1538773.71447000001,Queens,"36081069300","2887",1400000US36081069300,"Census Tract 693, Queens County, New York","111448500","25934244"
"695","4",Queens,"069500","4069500",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069500","4406",6442.96475255000,2295318.57824999979,Queens,"36081069500","2451",1400000US36081069500,"Census Tract 695, Queens County, New York","103972200","21634716"
"713.03","4",Queens,"071303","4071303",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071303","4406",6016.78880313000,1524257.97246999992,Queens,"36081071303","5307",1400000US36081071303,"Census Tract 713.03, Queens County, New York","273611000","35333775"
"713.05","4",Queens,"071305","4071305",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071305","4406",5409.63422272000,1441518.45010000002,Queens,"36081071305","5126",1400000US36081071305,"Census Tract 713.05, Queens County, New York","279661400","47510514"
"717.01","4",Queens,"071701","4071701",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071701","4406",6657.59645862000,2044997.98686999991,Queens,"36081071701","5557",1400000US36081071701,"Census Tract 717.01, Queens County, New York","213738600","57728656"
"719","4",Queens,"071900","4071900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071900","4406",5261.52740100000,1783745.50973999989,Queens,"36081071900","2887",1400000US36081071900,"Census Tract 719, Queens County, New York","75528000","15281297"
"723","4",Queens,"072300","4072300",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072300","4406",10411.72968500000,5060335.94488000032,Queens,"36081072300","2158",1400000US36081072300,"Census Tract 723, Queens County, New York","331900100","308808708"
"729","4",Queens,"072900","4072900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072900","4406",5833.15295040000,2085109.02515999996,Queens,"36081072900","1490",1400000US36081072900,"Census Tract 729, Queens County, New York","83172500","19324099"
"737","4",Queens,"073700","4073700",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081073700","4406",6137.73834981000,2268850.49209999992,Queens,"36081073700","2277",1400000US36081073700,"Census Tract 737, Queens County, New York","134283100","20337462"
"739","4",Queens,"073900","4073900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081073900","4406",7295.04722787000,2410955.73698000005,Queens,"36081073900","5548",1400000US36081073900,"Census Tract 739, Queens County, New York","399759100","103619524"
"757.01","4",Queens,"075701","4075701",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081075701","4406",7993.20301792000,2126567.85716000013,Queens,"36081075701","5110",1400000US36081075701,"Census Tract 757.01, Queens County, New York","335545800","85225968"
"757.02","4",Queens,"075702","4075702",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081075702","4406",8925.15998248000,3781074.75791000016,Queens,"36081075702","5071",1400000US36081075702,"Census Tract 757.02, Queens County, New York","352328100","81979119"
"779.02","4",Queens,"077902","4077902",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077902","4408",10897.24453360000,6023219.05652000010,Queens,"36081077902","5416",1400000US36081077902,"Census Tract 779.02, Queens County, New York","228630200","32902802"
"779.06","4",Queens,"077906","4077906",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077906","4408",7680.73450556000,3108729.12674000021,Queens,"36081077906","3968",1400000US36081077906,"Census Tract 779.06, Queens County, New York","111378200","24469164"
"779.07","4",Queens,"077907","4077907",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077907","4408",6194.42241315000,2330099.65946000023,Queens,"36081077907","3349",1400000US36081077907,"Census Tract 779.07, Queens County, New York","80114100","18286851"
"793","4",Queens,"079300","4079300",,Mount Hebron & Cedar Grove Cemeteries,QN0871,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081079300","4408",15876.25797940000,9208957.99733999930,Queens,"36081079300","1",1400000US36081079300,"Census Tract 793, Queens County, New York",,
"797.01","4",Queens,"079701","4079701",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081079701","4407",5015.54417075000,1199494.67987000011,Queens,"36081079701","7620",1400000US36081079701,"Census Tract 797.01, Queens County, New York","259732200","160386188"
"797.02","4",Queens,"079702","4079702",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081079702","4407",8426.37009167000,3075801.50351000018,Queens,"36081079702","5002",1400000US36081079702,"Census Tract 797.02, Queens County, New York","102649800","41581568"
"814","4",Queens,"081400","4081400",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081081400","4410",8567.62603254000,3973174.62044999981,Queens,"36081081400","4088",1400000US36081081400,"Census Tract 814, Queens County, New York","132748900","22760795"
"818","4",Queens,"081800","4081800",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081081800","4410",9788.86030985000,4045500.89074999979,Queens,"36081081800","3873",1400000US36081081800,"Census Tract 818, Queens County, New York","112050800","22596445"
"837","4",Queens,"083700","4083700",,Queensboro Hill,QN0706,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081083700","4407",13839.34497680000,8398314.32726999931,Queens,"36081083700","6229",1400000US36081083700,"Census Tract 837, Queens County, New York","134113900","29047128"
"840","4",Queens,"084000","4084000",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081084000","4410",11450.04876430000,6119171.68432999961,Queens,"36081084000","6644",1400000US36081084000,"Census Tract 840, Queens County, New York","221112000","36777158"
"849.01","4",Queens,"084901","4084901",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081084901","4407",7231.32456461000,2201218.83462999994,Queens,"36081084901","3013",1400000US36081084901,"Census Tract 849.01, Queens County, New York","56777800","20219466"
"849.02","4",Queens,"084902","4084902",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081084902","4407",4747.23175506000,1071584.32250000001,Queens,"36081084902","4466",1400000US36081084902,"Census Tract 849.02, Queens County, New York","76744800","18911103"
"857","4",Queens,"085700","4085700",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081085700","4407",5338.43657276000,1425026.45014000009,Queens,"36081085700","5770",1400000US36081085700,"Census Tract 857, Queens County, New York","140517800","54295516"
"865","4",Queens,"086500","4086500",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081086500","4407",5179.00666375000,1702759.70912000001,Queens,"36081086500","5224",1400000US36081086500,"Census Tract 865, Queens County, New York","143985800","34893864"
"871","4",Queens,"087100","4087100",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081087100","4407",11880.19772430000,4757781.57368000038,Queens,"36081087100","6373",1400000US36081087100,"Census Tract 871, Queens County, New York","115477800","26006932"
"889.02","4",Queens,"088902","4088902",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081088902","4407",8281.57299186000,3109873.95264999988,Queens,"36081088902","7015",1400000US36081088902,"Census Tract 889.02, Queens County, New York","139618000","29631855"
"925","4",Queens,"092500","4092500",,College Point,QN0701,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081092500","4407",7714.74849361000,3362669.21107000019,Queens,"36081092500","4356",1400000US36081092500,"Census Tract 925, Queens County, New York","72587300","23514718"
"929","4",Queens,"092900","4092900",,College Point,QN0701,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081092900","4407",22327.13459970000,10263731.63810000010,Queens,"36081092900","7638",1400000US36081092900,"Census Tract 929, Queens County, New York","200531200","38648265"
"934.02","4",Queens,"093402","4093402",,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN1403,QN14,QN14 The Rockaways (CD 14 Approximation),"36081093402","4414",9356.13127228000,4251505.12557000015,Queens,"36081093402","3704",1400000US36081093402,"Census Tract 934.02, Queens County, New York","186489400","34992029"
"938","4",Queens,"093800","4093800",,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN1403,QN14,QN14 The Rockaways (CD 14 Approximation),"36081093800","4414",13436.04594240000,8709737.46470000036,Queens,"36081093800","4460",1400000US36081093800,"Census Tract 938, Queens County, New York","141893800","24762578"
