geoid,ctname,agg_income,agg_income_m
1400000US36081012400,"Census Tract 124, Queens County, New York",84768800,16495771
1400000US36081012500,"Census Tract 125, Queens County, New York",66959900,14294917
1400000US36081012601,"Census Tract 126.01, Queens County, New York",78330300,20167837
1400000US36081012602,"Census Tract 126.02, Queens County, New York",74860900,18989263
1400000US36081012800,"Census Tract 128, Queens County, New York",75656500,15176053
1400000US36081013000,"Census Tract 130, Queens County, New York",71937800,24766842
1400000US36081013200,"Census Tract 132, Queens County, New York",70841000,17591765
1400000US36081013400,"Census Tract 134, Queens County, New York",233137900,43185005
1400000US36081013500,"Census Tract 135, Queens County, New York",56177900,19690299
1400000US36081013600,"Census Tract 136, Queens County, New York",109798600,19729848
1400000US36081013700,"Census Tract 137, Queens County, New York",110439100,14640711
1400000US36081013800,"Census Tract 138, Queens County, New York",126786300,18010644
1400000US36081014000,"Census Tract 140, Queens County, New York",162752000,42162644
1400000US36081014100,"Census Tract 141, Queens County, New York",127052600,122004538
1400000US36081014201,"Census Tract 142.01, Queens County, New York",116961500,23446370
1400000US36081014202,"Census Tract 142.02, Queens County, New York",54770000,13900457
1400000US36081014300,"Census Tract 143, Queens County, New York",146506600,23699297
1400000US36081014400,"Census Tract 144, Queens County, New York",39527000,8999119
1400000US36081014500,"Census Tract 145, Queens County, New York",94115600,19639013
1400000US36081014700,"Census Tract 147, Queens County, New York",134781600,31373027
1400000US36081014800,"Census Tract 148, Queens County, New York",42606000,12478933
1400000US36081014900,"Census Tract 149, Queens County, New York",74352100,12023180
1400000US36081015000,"Census Tract 150, Queens County, New York",66672800,13166480
1400000US36081015100,"Census Tract 151, Queens County, New York",127775400,25118766
1400000US36081015200,"Census Tract 152, Queens County, New York",81003700,28102243
1400000US36081015300,"Census Tract 153, Queens County, New York",81082700,12054350
1400000US36081015400,"Census Tract 154, Queens County, New York",46175600,9190513
1400000US36081015500,"Census Tract 155, Queens County, New York",95558900,17375431
1400000US36081015600,"Census Tract 156, Queens County, New York",65887300,11569495
1400000US36081015700,"Census Tract 157, Queens County, New York",46755800,6445297
1400000US36081015801,"Census Tract 158.01, Queens County, New York",109832500,28804403
1400000US36081015802,"Census Tract 158.02, Queens County, New York",133730500,29399789
1400000US36081015900,"Census Tract 159, Queens County, New York",131761900,24260592
1400000US36081016100,"Census Tract 161, Queens County, New York",84967300,12921021
1400000US36081016300,"Census Tract 163, Queens County, New York",84167300,23120600
1400000US36081016400,"Census Tract 164, Queens County, New York",92624900,19244699
1400000US36081016600,"Census Tract 166, Queens County, New York",94904900,21564994
1400000US36081016800,"Census Tract 168, Queens County, New York",94868700,18986798
1400000US36081016900,"Census Tract 169, Queens County, New York",257289200,38404567
1400000US36081017000,"Census Tract 170, Queens County, New York",63679000,11274507
1400000US36081017101,"Census Tract 171.01, Queens County, New York", ,**
1400000US36081017102,"Census Tract 171.02, Queens County, New York",null,null
1400000US36081017200,"Census Tract 172, Queens County, New York",49715800,10311857
1400000US36081017400,"Census Tract 174, Queens County, New York",68987000,10979063
1400000US36081017600,"Census Tract 176, Queens County, New York",50025300,8252621
1400000US36081017800,"Census Tract 178, Queens County, New York",54569900,10711602
1400000US36081017901,"Census Tract 179.01, Queens County, New York",37992400,7103738
1400000US36081017902,"Census Tract 179.02, Queens County, New York",null,null
1400000US36081018000,"Census Tract 180, Queens County, New York",28905000,11725103
1400000US36081018101,"Census Tract 181.01, Queens County, New York",149434200,26656332
1400000US36081018102,"Census Tract 181.02, Queens County, New York",159745300,22199474
1400000US36081018200,"Census Tract 182, Queens County, New York",55207200,10359159
1400000US36081018300,"Census Tract 183, Queens County, New York",237918400,32672180
1400000US36081018401,"Census Tract 184.01, Queens County, New York",54173700,17987122
1400000US36081018402,"Census Tract 184.02, Queens County, New York",63777900,16254063
1400000US36081018501,"Census Tract 185.01, Queens County, New York",145844600,19832250
1400000US36081018502,"Census Tract 185.02, Queens County, New York",180231100,37315810
1400000US36081018600,"Census Tract 186, Queens County, New York",51464700,10308209
1400000US36081018700,"Census Tract 187, Queens County, New York",89446500,17549620
1400000US36081018800,"Census Tract 188, Queens County, New York",38751800,8003706
1400000US36081018900,"Census Tract 189, Queens County, New York",112637900,18840949
1400000US36081019000,"Census Tract 190, Queens County, New York",82003400,14395960
1400000US36081019200,"Census Tract 192, Queens County, New York",57529200,11612553
1400000US36081019400,"Census Tract 194, Queens County, New York",111999000,34933078
1400000US36081019600,"Census Tract 196, Queens County, New York",83264300,25686615
1400000US36081019800,"Census Tract 198, Queens County, New York",84060500,20010307
1400000US36081019901,"Census Tract 199.01, Queens County, New York",9386500,6171198
1400000US36081019902,"Census Tract 199.02, Queens County, New York",null,null
1400000US36081019903,"Census Tract 199.03, Queens County, New York", ,**
1400000US36081020200,"Census Tract 202, Queens County, New York",49688100,20484586
1400000US36081020400,"Census Tract 204, Queens County, New York",48514100,11873630
1400000US36081020500,"Census Tract 205, Queens County, New York",33624200,11620820
1400000US36081020600,"Census Tract 206, Queens County, New York",34649900,8193619
1400000US36081020800,"Census Tract 208, Queens County, New York",87913900,17412502
1400000US36081021200,"Census Tract 212, Queens County, New York",59038400,20364311
1400000US36081021400,"Census Tract 214, Queens County, New York",138479600,27446788
1400000US36081021601,"Census Tract 216.01, Queens County, New York",178543500,31041105
1400000US36081021602,"Census Tract 216.02, Queens County, New York",41898300,12318270
1400000US36081021603,"Census Tract 216.03, Queens County, New York", ,**
1400000US36081021900,"Census Tract 219, Queens County, New York", ,**
1400000US36081022001,"Census Tract 220.01, Queens County, New York",242761900,35611408
1400000US36081022002,"Census Tract 220.02, Queens County, New York",336767200,80583041
1400000US36081022900,"Census Tract 229, Queens County, New York", ,**
1400000US36081023000,"Census Tract 230, Queens County, New York",69687800,18131122
1400000US36081023200,"Census Tract 232, Queens County, New York",191252300,44511538
1400000US36081023501,"Census Tract 235.01, Queens County, New York",138272900,35723991
1400000US36081023502,"Census Tract 235.02, Queens County, New York",72070400,17853595
1400000US36081023600,"Census Tract 236, Queens County, New York",67445900,12727744
1400000US36081023800,"Census Tract 238, Queens County, New York",114737100,23369841
1400000US36081024000,"Census Tract 240, Queens County, New York",145730000,32917317
1400000US36081024300,"Census Tract 243, Queens County, New York",174657600,28528022
1400000US36081024500,"Census Tract 245, Queens County, New York",153747900,17668371
1400000US36081024600,"Census Tract 246, Queens County, New York", ,**
1400000US36081024700,"Census Tract 247, Queens County, New York",35185200,7131205
1400000US36081024900,"Census Tract 249, Queens County, New York",135389500,29258365
1400000US36081025100,"Census Tract 251, Queens County, New York",262533200,57471774
1400000US36081025301,"Census Tract 253.01, Queens County, New York",154118800,23139643
1400000US36081025302,"Census Tract 253.02, Queens County, New York",106549600,22400826
1400000US36081025401,"Census Tract 254.01, Queens County, New York",94121600,44001400
1400000US36081025402,"Census Tract 254.02, Queens County, New York",105789200,21443467
1400000US36081025500,"Census Tract 255, Queens County, New York",60680000,16494512
1400000US36081025700,"Census Tract 257, Queens County, New York",52379400,14864937
1400000US36081025800,"Census Tract 258, Queens County, New York",47020500,17652644
1400000US36081025900,"Census Tract 259, Queens County, New York",109105300,19908884
1400000US36081026000,"Census Tract 260, Queens County, New York",56910900,12377864
1400000US36081026100,"Census Tract 261, Queens County, New York",177789000,24404890
1400000US36081026200,"Census Tract 262, Queens County, New York",36712400,8735648
1400000US36081026300,"Census Tract 263, Queens County, New York",429568700,421481958
1400000US36081026400,"Census Tract 264, Queens County, New York",73698600,14693695
1400000US36081026501,"Census Tract 265.01, Queens County, New York",80156800,15965597
